Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1880147,-,-,-,31.25,34.82,0,295,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DNI,GHI
2019,1,2,16,30,0,0
2019,1,2,17,30,0,0
2019,1,2,18,30,0,0
2019,1,2,19,30,0,0
2019,1,2,20,30,0,0
2019,1,2,21,30,0,0
2019,1,2,22,30,0,0
2019,1,2,23,30,0,0
2019,1,3,0,30,0,0
2019,1,3,1,30,0,0
2019,1,3,2,30,0,0
2019,1,3,3,30,0,0
2019,1,3,4,30,0,0
2019,1,3,5,30,72,82
2019,1,3,6,30,323,254
2019,1,3,7,30,490,412
2019,1,3,8,30,593,525
2019,1,3,9,30,775,600
2019,1,3,10,30,782,586
2019,1,3,11,30,752,507
2019,1,3,12,30,686,373
2019,1,3,13,30,508,198
2019,1,3,14,30,106,31
2019,1,3,15,30,0,0
2019,1,3,16,30,0,0
2019,1,3,17,30,0,0
2019,1,3,18,30,0,0
2019,1,3,19,30,0,0
2019,1,3,20,30,0,0
2019,1,3,21,30,0,0
2019,1,3,22,30,0,0
2019,1,3,23,30,0,0
2019,1,4,0,30,0,0
2019,1,4,1,30,0,0
2019,1,4,2,30,0,0
2019,1,4,3,30,0,0
2019,1,4,4,30,0,0
2019,1,4,5,30,301,105
2019,1,4,6,30,588,288
2019,1,4,7,30,725,450
2019,1,4,8,30,794,565
2019,1,4,9,30,831,618
2019,1,4,10,30,824,602
2019,1,4,11,30,785,520
2019,1,4,12,30,689,380
2019,1,4,13,30,511,203
2019,1,4,14,30,103,33
2019,1,4,15,30,0,0
2019,1,4,16,30,0,0
2019,1,4,17,30,0,0
2019,1,4,18,30,0,0
2019,1,4,19,30,0,0
2019,1,4,20,30,0,0
2019,1,4,21,30,0,0
2019,1,4,22,30,0,0
2019,1,4,23,30,0,0
2019,1,5,0,30,0,0
2019,1,5,1,30,0,0
2019,1,5,2,30,0,0
2019,1,5,3,30,0,0
2019,1,5,4,30,0,0
2019,1,5,5,30,309,106
2019,1,5,6,30,590,288
2019,1,5,7,30,722,450
2019,1,5,8,30,784,563
2019,1,5,9,30,745,601
2019,1,5,10,30,239,402
2019,1,5,11,30,100,280
2019,1,5,12,30,60,188
2019,1,5,13,30,404,194
2019,1,5,14,30,57,31
2019,1,5,15,30,0,0
2019,1,5,16,30,0,0
2019,1,5,17,30,0,0
2019,1,5,18,30,0,0
2019,1,5,19,30,0,0
2019,1,5,20,30,0,0
2019,1,5,21,30,0,0
2019,1,5,22,30,0,0
2019,1,5,23,30,0,0
2019,1,6,0,30,0,0
2019,1,6,1,30,0,0
2019,1,6,2,30,0,0
2019,1,6,3,30,0,0
2019,1,6,4,30,0,0
2019,1,6,5,30,0,8
2019,1,6,6,30,0,80
2019,1,6,7,30,161,276
2019,1,6,8,30,182,353
2019,1,6,9,30,251,419
2019,1,6,10,30,261,413
2019,1,6,11,30,156,314
2019,1,6,12,30,0,73
2019,1,6,13,30,0,16
2019,1,6,14,30,3,18
2019,1,6,15,30,0,0
2019,1,6,16,30,0,0
2019,1,6,17,30,0,0
2019,1,6,18,30,0,0
2019,1,6,19,30,0,0
2019,1,6,20,30,0,0
2019,1,6,21,30,0,0
2019,1,6,22,30,0,0
2019,1,6,23,30,0,0
2019,1,7,0,30,0,0
2019,1,7,1,30,0,0
2019,1,7,2,30,0,0
2019,1,7,3,30,0,0
2019,1,7,4,30,0,0
2019,1,7,5,30,129,91
2019,1,7,6,30,409,268
2019,1,7,7,30,581,431
2019,1,7,8,30,671,547
2019,1,7,9,30,714,600
2019,1,7,10,30,695,583
2019,1,7,11,30,632,502
2019,1,7,12,30,531,367
2019,1,7,13,30,346,194
2019,1,7,14,30,43,32
2019,1,7,15,30,0,0
2019,1,7,16,30,0,0
2019,1,7,17,30,0,0
2019,1,7,18,30,0,0
2019,1,7,19,30,0,0
2019,1,7,20,30,0,0
2019,1,7,21,30,0,0
2019,1,7,22,30,0,0
2019,1,7,23,30,0,0
2019,1,8,0,30,0,0
2019,1,8,1,30,0,0
2019,1,8,2,30,0,0
2019,1,8,3,30,0,0
2019,1,8,4,30,0,0
2019,1,8,5,30,153,91
2019,1,8,6,30,387,264
2019,1,8,7,30,511,418
2019,1,8,8,30,175,352
2019,1,8,9,30,725,598
2019,1,8,10,30,0,56
2019,1,8,11,30,18,203
2019,1,8,12,30,97,213
2019,1,8,13,30,213,179
2019,1,8,14,30,7,23
2019,1,8,15,30,0,0
2019,1,8,16,30,0,0
2019,1,8,17,30,0,0
2019,1,8,18,30,0,0
2019,1,8,19,30,0,0
2019,1,8,20,30,0,0
2019,1,8,21,30,0,0
2019,1,8,22,30,0,0
2019,1,8,23,30,0,0
2019,1,9,0,30,0,0
2019,1,9,1,30,0,0
2019,1,9,2,30,0,0
2019,1,9,3,30,0,0
2019,1,9,4,30,0,0
2019,1,9,5,30,0,8
2019,1,9,6,30,0,23
2019,1,9,7,30,0,38
2019,1,9,8,30,0,103
2019,1,9,9,30,36,265
2019,1,9,10,30,72,303
2019,1,9,11,30,243,357
2019,1,9,12,30,220,261
2019,1,9,13,30,0,69
2019,1,9,14,30,0,21
2019,1,9,15,30,0,0
2019,1,9,16,30,0,0
2019,1,9,17,30,0,0
2019,1,9,18,30,0,0
2019,1,9,19,30,0,0
2019,1,9,20,30,0,0
2019,1,9,21,30,0,0
2019,1,9,22,30,0,0
2019,1,9,23,30,0,0
2019,1,10,0,30,0,0
2019,1,10,1,30,0,0
2019,1,10,2,30,0,0
2019,1,10,3,30,0,0
2019,1,10,4,30,0,0
2019,1,10,5,30,26,57
2019,1,10,6,30,712,304
2019,1,10,7,30,842,473
2019,1,10,8,30,902,592
2019,1,10,9,30,932,650
2019,1,10,10,30,929,637
2019,1,10,11,30,903,557
2019,1,10,12,30,831,418
2019,1,10,13,30,686,236
2019,1,10,14,30,321,51
2019,1,10,15,30,0,0
2019,1,10,16,30,0,0
2019,1,10,17,30,0,0
2019,1,10,18,30,0,0
2019,1,10,19,30,0,0
2019,1,10,20,30,0,0
2019,1,10,21,30,0,0
2019,1,10,22,30,0,0
2019,1,10,23,30,0,0
2019,1,11,0,30,0,0
2019,1,11,1,30,0,0
2019,1,11,2,30,0,0
2019,1,11,3,30,0,0
2019,1,11,4,30,0,0
2019,1,11,5,30,483,119
2019,1,11,6,30,743,313
2019,1,11,7,30,856,483
2019,1,11,8,30,909,602
2019,1,11,9,30,904,653
2019,1,11,10,30,898,639
2019,1,11,11,30,863,558
2019,1,11,12,30,782,417
2019,1,11,13,30,625,235
2019,1,11,14,30,233,50
2019,1,11,15,30,0,0
2019,1,11,16,30,0,0
2019,1,11,17,30,0,0
2019,1,11,18,30,0,0
2019,1,11,19,30,0,0
2019,1,11,20,30,0,0
2019,1,11,21,30,0,0
2019,1,11,22,30,0,0
2019,1,11,23,30,0,0
2019,1,12,0,30,0,0
2019,1,12,1,30,0,0
2019,1,12,2,30,0,0
2019,1,12,3,30,0,0
2019,1,12,4,30,0,0
2019,1,12,5,30,435,114
2019,1,12,6,30,701,305
2019,1,12,7,30,295,328
2019,1,12,8,30,871,588
2019,1,12,9,30,899,644
2019,1,12,10,30,887,629
2019,1,12,11,30,851,549
2019,1,12,12,30,755,409
2019,1,12,13,30,569,227
2019,1,12,14,30,180,48
2019,1,12,15,30,0,0
2019,1,12,16,30,0,0
2019,1,12,17,30,0,0
2019,1,12,18,30,0,0
2019,1,12,19,30,0,0
2019,1,12,20,30,0,0
2019,1,12,21,30,0,0
2019,1,12,22,30,0,0
2019,1,12,23,30,0,0
2019,1,13,0,30,0,0
2019,1,13,1,30,0,0
2019,1,13,2,30,0,0
2019,1,13,3,30,0,0
2019,1,13,4,30,0,0
2019,1,13,5,30,11,54
2019,1,13,6,30,325,261
2019,1,13,7,30,486,422
2019,1,13,8,30,562,537
2019,1,13,9,30,584,589
2019,1,13,10,30,562,575
2019,1,13,11,30,483,493
2019,1,13,12,30,86,216
2019,1,13,13,30,0,63
2019,1,13,14,30,0,10
2019,1,13,15,30,0,0
2019,1,13,16,30,0,0
2019,1,13,17,30,0,0
2019,1,13,18,30,0,0
2019,1,13,19,30,0,0
2019,1,13,20,30,0,0
2019,1,13,21,30,0,0
2019,1,13,22,30,0,0
2019,1,13,23,30,0,0
2019,1,14,0,30,0,0
2019,1,14,1,30,0,0
2019,1,14,2,30,0,0
2019,1,14,3,30,0,0
2019,1,14,4,30,0,0
2019,1,14,5,30,26,71
2019,1,14,6,30,204,244
2019,1,14,7,30,76,236
2019,1,14,8,30,44,260
2019,1,14,9,30,0,160
2019,1,14,10,30,0,97
2019,1,14,11,30,0,49
2019,1,14,12,30,0,34
2019,1,14,13,30,0,18
2019,1,14,14,30,0,5
2019,1,14,15,30,0,0
2019,1,14,16,30,0,0
2019,1,14,17,30,0,0
2019,1,14,18,30,0,0
2019,1,14,19,30,0,0
2019,1,14,20,30,0,0
2019,1,14,21,30,0,0
2019,1,14,22,30,0,0
2019,1,14,23,30,0,0
2019,1,15,0,30,0,0
2019,1,15,1,30,0,0
2019,1,15,2,30,0,0
2019,1,15,3,30,0,0
2019,1,15,4,30,0,0
2019,1,15,5,30,238,103
2019,1,15,6,30,515,287
2019,1,15,7,30,645,450
2019,1,15,8,30,708,567
2019,1,15,9,30,788,635
2019,1,15,10,30,777,621
2019,1,15,11,30,731,542
2019,1,15,12,30,610,400
2019,1,15,13,30,434,225
2019,1,15,14,30,89,48
2019,1,15,15,30,0,0
2019,1,15,16,30,0,0
2019,1,15,17,30,0,0
2019,1,15,18,30,0,0
2019,1,15,19,30,0,0
2019,1,15,20,30,0,0
2019,1,15,21,30,0,0
2019,1,15,22,30,0,0
2019,1,15,23,30,0,0
2019,1,16,0,30,0,0
2019,1,16,1,30,0,0
2019,1,16,2,30,0,0
2019,1,16,3,30,0,0
2019,1,16,4,30,0,0
2019,1,16,5,30,2,53
2019,1,16,6,30,83,162
2019,1,16,7,30,410,414
2019,1,16,8,30,492,529
2019,1,16,9,30,507,583
2019,1,16,10,30,471,568
2019,1,16,11,30,249,376
2019,1,16,12,30,35,185
2019,1,16,13,30,0,19
2019,1,16,14,30,0,5
2019,1,16,15,30,0,0
2019,1,16,16,30,0,0
2019,1,16,17,30,0,0
2019,1,16,18,30,0,0
2019,1,16,19,30,0,0
2019,1,16,20,30,0,0
2019,1,16,21,30,0,0
2019,1,16,22,30,0,0
2019,1,16,23,30,0,0
2019,1,17,0,30,0,0
2019,1,17,1,30,0,0
2019,1,17,2,30,0,0
2019,1,17,3,30,0,0
2019,1,17,4,30,0,0
2019,1,17,5,30,0,39
2019,1,17,6,30,54,149
2019,1,17,7,30,682,458
2019,1,17,8,30,782,582
2019,1,17,9,30,814,640
2019,1,17,10,30,61,304
2019,1,17,11,30,236,373
2019,1,17,12,30,0,92
2019,1,17,13,30,0,24
2019,1,17,14,30,0,7
2019,1,17,15,30,0,0
2019,1,17,16,30,0,0
2019,1,17,17,30,0,0
2019,1,17,18,30,0,0
2019,1,17,19,30,0,0
2019,1,17,20,30,0,0
2019,1,17,21,30,0,0
2019,1,17,22,30,0,0
2019,1,17,23,30,0,0
2019,1,18,0,30,0,0
2019,1,18,1,30,0,0
2019,1,18,2,30,0,0
2019,1,18,3,30,0,0
2019,1,18,4,30,0,0
2019,1,18,5,30,481,121
2019,1,18,6,30,726,314
2019,1,18,7,30,836,483
2019,1,18,8,30,37,254
2019,1,18,9,30,14,227
2019,1,18,10,30,94,339
2019,1,18,11,30,0,156
2019,1,18,12,30,81,221
2019,1,18,13,30,0,36
2019,1,18,14,30,364,69
2019,1,18,15,30,0,0
2019,1,18,16,30,0,0
2019,1,18,17,30,0,0
2019,1,18,18,30,0,0
2019,1,18,19,30,0,0
2019,1,18,20,30,0,0
2019,1,18,21,30,0,0
2019,1,18,22,30,0,0
2019,1,18,23,30,0,0
2019,1,19,0,30,0,0
2019,1,19,1,30,0,0
2019,1,19,2,30,0,0
2019,1,19,3,30,0,0
2019,1,19,4,30,0,0
2019,1,19,5,30,558,128
2019,1,19,6,30,784,325
2019,1,19,7,30,884,497
2019,1,19,8,30,936,619
2019,1,19,9,30,940,675
2019,1,19,10,30,938,665
2019,1,19,11,30,911,588
2019,1,19,12,30,821,446
2019,1,19,13,30,687,264
2019,1,19,14,30,359,71
2019,1,19,15,30,0,0
2019,1,19,16,30,0,0
2019,1,19,17,30,0,0
2019,1,19,18,30,0,0
2019,1,19,19,30,0,0
2019,1,19,20,30,0,0
2019,1,19,21,30,0,0
2019,1,19,22,30,0,0
2019,1,19,23,30,0,0
2019,1,20,0,30,0,0
2019,1,20,1,30,0,0
2019,1,20,2,30,0,0
2019,1,20,3,30,0,0
2019,1,20,4,30,0,0
2019,1,20,5,30,0,45
2019,1,20,6,30,100,171
2019,1,20,7,30,354,357
2019,1,20,8,30,283,419
2019,1,20,9,30,302,467
2019,1,20,10,30,337,475
2019,1,20,11,30,281,399
2019,1,20,12,30,177,271
2019,1,20,13,30,0,87
2019,1,20,14,30,0,26
2019,1,20,15,30,0,0
2019,1,20,16,30,0,0
2019,1,20,17,30,0,0
2019,1,20,18,30,0,0
2019,1,20,19,30,0,0
2019,1,20,20,30,0,0
2019,1,20,21,30,0,0
2019,1,20,22,30,0,0
2019,1,20,23,30,0,0
2019,1,21,0,30,0,0
2019,1,21,1,30,0,0
2019,1,21,2,30,0,0
2019,1,21,3,30,0,0
2019,1,21,4,30,0,0
2019,1,21,5,30,267,107
2019,1,21,6,30,565,296
2019,1,21,7,30,715,466
2019,1,21,8,30,791,589
2019,1,21,9,30,800,644
2019,1,21,10,30,805,639
2019,1,21,11,30,763,561
2019,1,21,12,30,644,419
2019,1,21,13,30,476,242
2019,1,21,14,30,149,62
2019,1,21,15,30,0,0
2019,1,21,16,30,0,0
2019,1,21,17,30,0,0
2019,1,21,18,30,0,0
2019,1,21,19,30,0,0
2019,1,21,20,30,0,0
2019,1,21,21,30,0,0
2019,1,21,22,30,0,0
2019,1,21,23,30,0,0
2019,1,22,0,30,0,0
2019,1,22,1,30,0,0
2019,1,22,2,30,0,0
2019,1,22,3,30,0,0
2019,1,22,4,30,0,0
2019,1,22,5,30,325,113
2019,1,22,6,30,600,305
2019,1,22,7,30,730,476
2019,1,22,8,30,796,599
2019,1,22,9,30,812,657
2019,1,22,10,30,797,646
2019,1,22,11,30,755,568
2019,1,22,12,30,615,423
2019,1,22,13,30,468,247
2019,1,22,14,30,162,66
2019,1,22,15,30,0,0
2019,1,22,16,30,0,0
2019,1,22,17,30,0,0
2019,1,22,18,30,0,0
2019,1,22,19,30,0,0
2019,1,22,20,30,0,0
2019,1,22,21,30,0,0
2019,1,22,22,30,0,0
2019,1,22,23,30,0,0
2019,1,23,0,30,0,0
2019,1,23,1,30,0,0
2019,1,23,2,30,0,0
2019,1,23,3,30,0,0
2019,1,23,4,30,0,0
2019,1,23,5,30,376,121
2019,1,23,6,30,659,317
2019,1,23,7,30,803,494
2019,1,23,8,30,348,450
2019,1,23,9,30,857,673
2019,1,23,10,30,410,512
2019,1,23,11,30,352,434
2019,1,23,12,30,464,364
2019,1,23,13,30,357,209
2019,1,23,14,30,180,60
2019,1,23,15,30,0,0
2019,1,23,16,30,0,0
2019,1,23,17,30,0,0
2019,1,23,18,30,0,0
2019,1,23,19,30,0,0
2019,1,23,20,30,0,0
2019,1,23,21,30,0,0
2019,1,23,22,30,0,0
2019,1,23,23,30,0,0
2019,1,24,0,30,0,0
2019,1,24,1,30,0,0
2019,1,24,2,30,0,0
2019,1,24,3,30,0,0
2019,1,24,4,30,0,0
2019,1,24,5,30,168,105
2019,1,24,6,30,434,292
2019,1,24,7,30,215,319
2019,1,24,8,30,576,564
2019,1,24,9,30,214,437
2019,1,24,10,30,9,212
2019,1,24,11,30,130,337
2019,1,24,12,30,228,300
2019,1,24,13,30,105,199
2019,1,24,14,30,3,32
2019,1,24,15,30,0,0
2019,1,24,16,30,0,0
2019,1,24,17,30,0,0
2019,1,24,18,30,0,0
2019,1,24,19,30,0,0
2019,1,24,20,30,0,0
2019,1,24,21,30,0,0
2019,1,24,22,30,0,0
2019,1,24,23,30,0,0
2019,1,25,0,30,0,0
2019,1,25,1,30,0,0
2019,1,25,2,30,0,0
2019,1,25,3,30,0,0
2019,1,25,4,30,0,0
2019,1,25,5,30,224,112
2019,1,25,6,30,521,304
2019,1,25,7,30,678,479
2019,1,25,8,30,761,606
2019,1,25,9,30,740,657
2019,1,25,10,30,725,647
2019,1,25,11,30,671,569
2019,1,25,12,30,611,437
2019,1,25,13,30,438,256
2019,1,25,14,30,119,70
2019,1,25,15,30,0,0
2019,1,25,16,30,0,0
2019,1,25,17,30,0,0
2019,1,25,18,30,0,0
2019,1,25,19,30,0,0
2019,1,25,20,30,0,0
2019,1,25,21,30,0,0
2019,1,25,22,30,0,0
2019,1,25,23,30,0,0
2019,1,26,0,30,0,0
2019,1,26,1,30,0,0
2019,1,26,2,30,0,0
2019,1,26,3,30,0,0
2019,1,26,4,30,0,0
2019,1,26,5,30,215,111
2019,1,26,6,30,473,298
2019,1,26,7,30,599,464
2019,1,26,8,30,658,583
2019,1,26,9,30,749,655
2019,1,26,10,30,728,644
2019,1,26,11,30,659,563
2019,1,26,12,30,530,424
2019,1,26,13,30,336,245
2019,1,26,14,30,62,64
2019,1,26,15,30,0,0
2019,1,26,16,30,0,0
2019,1,26,17,30,0,0
2019,1,26,18,30,0,0
2019,1,26,19,30,0,0
2019,1,26,20,30,0,0
2019,1,26,21,30,0,0
2019,1,26,22,30,0,0
2019,1,26,23,30,0,0
2019,1,27,0,30,0,0
2019,1,27,1,30,0,0
2019,1,27,2,30,0,0
2019,1,27,3,30,0,0
2019,1,27,4,30,0,0
2019,1,27,5,30,43,86
2019,1,27,6,30,218,264
2019,1,27,7,30,352,427
2019,1,27,8,30,423,543
2019,1,27,9,30,225,451
2019,1,27,10,30,279,471
2019,1,27,11,30,11,205
2019,1,27,12,30,7,164
2019,1,27,13,30,0,53
2019,1,27,14,30,0,22
2019,1,27,15,30,0,0
2019,1,27,16,30,0,0
2019,1,27,17,30,0,0
2019,1,27,18,30,0,0
2019,1,27,19,30,0,0
2019,1,27,20,30,0,0
2019,1,27,21,30,0,0
2019,1,27,22,30,0,0
2019,1,27,23,30,0,0
2019,1,28,0,30,0,0
2019,1,28,1,30,0,0
2019,1,28,2,30,0,0
2019,1,28,3,30,0,0
2019,1,28,4,30,0,0
2019,1,28,5,30,263,117
2019,1,28,6,30,522,304
2019,1,28,7,30,0,43
2019,1,28,8,30,0,156
2019,1,28,9,30,16,243
2019,1,28,10,30,110,374
2019,1,28,11,30,0,55
2019,1,28,12,30,49,217
2019,1,28,13,30,570,278
2019,1,28,14,30,287,89
2019,1,28,15,30,0,0
2019,1,28,16,30,0,0
2019,1,28,17,30,0,0
2019,1,28,18,30,0,0
2019,1,28,19,30,0,0
2019,1,28,20,30,0,0
2019,1,28,21,30,0,0
2019,1,28,22,30,0,0
2019,1,28,23,30,0,0
2019,1,29,0,30,0,0
2019,1,29,1,30,0,0
2019,1,29,2,30,0,0
2019,1,29,3,30,0,0
2019,1,29,4,30,0,0
2019,1,29,5,30,508,139
2019,1,29,6,30,748,342
2019,1,29,7,30,855,518
2019,1,29,8,30,908,645
2019,1,29,9,30,923,706
2019,1,29,10,30,931,703
2019,1,29,11,30,910,628
2019,1,29,12,30,802,482
2019,1,29,13,30,173,185
2019,1,29,14,30,53,55
2019,1,29,15,30,0,0
2019,1,29,16,30,0,0
2019,1,29,17,30,0,0
2019,1,29,18,30,0,0
2019,1,29,19,30,0,0
2019,1,29,20,30,0,0
2019,1,29,21,30,0,0
2019,1,29,22,30,0,0
2019,1,29,23,30,0,0
2019,1,30,0,30,0,0
2019,1,30,1,30,0,0
2019,1,30,2,30,0,0
2019,1,30,3,30,0,0
2019,1,30,4,30,0,0
2019,1,30,5,30,400,133
2019,1,30,6,30,648,330
2019,1,30,7,30,762,505
2019,1,30,8,30,815,632
2019,1,30,9,30,809,689
2019,1,30,10,30,766,673
2019,1,30,11,30,689,592
2019,1,30,12,30,556,448
2019,1,30,13,30,341,262
2019,1,30,14,30,61,73
2019,1,30,15,30,0,0
2019,1,30,16,30,0,0
2019,1,30,17,30,0,0
2019,1,30,18,30,0,0
2019,1,30,19,30,0,0
2019,1,30,20,30,0,0
2019,1,30,21,30,0,0
2019,1,30,22,30,0,0
2019,1,30,23,30,0,0
2019,1,31,0,30,0,0
2019,1,31,1,30,0,0
2019,1,31,2,30,0,0
2019,1,31,3,30,0,0
2019,1,31,4,30,0,0
2019,1,31,5,30,296,126
2019,1,31,6,30,561,321
2019,1,31,7,30,691,496
2019,1,31,8,30,754,621
2019,1,31,9,30,796,686
2019,1,31,10,30,784,677
2019,1,31,11,30,741,600
2019,1,31,12,30,567,448
2019,1,31,13,30,0,105
2019,1,31,14,30,129,83
2019,1,31,15,30,0,0
2019,1,31,16,30,0,0
2019,1,31,17,30,0,0
2019,1,31,18,30,0,0
2019,1,31,19,30,0,0
2019,1,31,20,30,0,0
2019,1,31,21,30,0,0
2019,1,31,22,30,0,0
2019,1,31,23,30,0,0
2019,2,1,0,30,0,0
2019,2,1,1,30,0,0
2019,2,1,2,30,0,0
2019,2,1,3,30,0,0
2019,2,1,4,30,0,0
2019,2,1,5,30,438,140
2019,2,1,6,30,692,342
2019,2,1,7,30,810,520
2019,2,1,8,30,869,648
2019,2,1,9,30,809,693
2019,2,1,10,30,795,682
2019,2,1,11,30,751,605
2019,2,1,12,30,662,466
2019,2,1,13,30,508,285
2019,2,1,14,30,213,93
2019,2,1,15,30,0,0
2019,2,1,16,30,0,0
2019,2,1,17,30,0,0
2019,2,1,18,30,0,0
2019,2,1,19,30,0,0
2019,2,1,20,30,0,0
2019,2,1,21,30,0,0
2019,2,1,22,30,0,0
2019,2,1,23,30,0,0
2019,2,2,0,30,0,0
2019,2,2,1,30,0,0
2019,2,2,2,30,0,0
2019,2,2,3,30,0,0
2019,2,2,4,30,0,0
2019,2,2,5,30,0,47
2019,2,2,6,30,730,350
2019,2,2,7,30,851,531
2019,2,2,8,30,911,660
2019,2,2,9,30,939,725
2019,2,2,10,30,948,723
2019,2,2,11,30,929,648
2019,2,2,12,30,839,503
2019,2,2,13,30,732,319
2019,2,2,14,30,477,114
2019,2,2,15,30,0,0
2019,2,2,16,30,0,0
2019,2,2,17,30,0,0
2019,2,2,18,30,0,0
2019,2,2,19,30,0,0
2019,2,2,20,30,0,0
2019,2,2,21,30,0,0
2019,2,2,22,30,0,0
2019,2,2,23,30,0,0
2019,2,3,0,30,0,0
2019,2,3,1,30,0,0
2019,2,3,2,30,0,0
2019,2,3,3,30,0,0
2019,2,3,4,30,0,0
2019,2,3,5,30,640,162
2019,2,3,6,30,841,372
2019,2,3,7,30,931,553
2019,2,3,8,30,976,682
2019,2,3,9,30,967,741
2019,2,3,10,30,967,735
2019,2,3,11,30,946,659
2019,2,3,12,30,850,512
2019,2,3,13,30,726,323
2019,2,3,14,30,437,114
2019,2,3,15,30,0,0
2019,2,3,16,30,0,0
2019,2,3,17,30,0,0
2019,2,3,18,30,0,0
2019,2,3,19,30,0,0
2019,2,3,20,30,0,0
2019,2,3,21,30,0,0
2019,2,3,22,30,0,0
2019,2,3,23,30,0,0
2019,2,4,0,30,0,0
2019,2,4,1,30,0,0
2019,2,4,2,30,0,0
2019,2,4,3,30,0,0
2019,2,4,4,30,0,0
2019,2,4,5,30,606,162
2019,2,4,6,30,817,371
2019,2,4,7,30,910,553
2019,2,4,8,30,955,682
2019,2,4,9,30,932,737
2019,2,4,10,30,929,731
2019,2,4,11,30,903,654
2019,2,4,12,30,768,500
2019,2,4,13,30,624,313
2019,2,4,14,30,319,109
2019,2,4,15,30,0,0
2019,2,4,16,30,0,0
2019,2,4,17,30,0,0
2019,2,4,18,30,0,0
2019,2,4,19,30,0,0
2019,2,4,20,30,0,0
2019,2,4,21,30,0,0
2019,2,4,22,30,0,0
2019,2,4,23,30,0,0
2019,2,5,0,30,0,0
2019,2,5,1,30,0,0
2019,2,5,2,30,0,0
2019,2,5,3,30,0,0
2019,2,5,4,30,0,0
2019,2,5,5,30,398,144
2019,2,5,6,30,639,343
2019,2,5,7,30,752,519
2019,2,5,8,30,801,643
2019,2,5,9,30,753,691
2019,2,5,10,30,744,682
2019,2,5,11,30,699,604
